Model,Group,Model Version,Model Number,Composite_Score_1
R1203TS241_3,TS241,v1,3,57.25657192375187
R1203TS304_3,TS304,v1,3,57.25657192375187
R1203TS435_5,TS435,v1,5,55.05216669080706
R1203TS235_2,TS235,v1,2,53.185500332650804
R1203TS159_1,TS159,v1,1,51.1443357120433
R1203TS231_1,TS231,v1,1,49.46587176666255
R1203TS235_5,TS235,v1,5,47.91580214094499
R1203TS435_2,TS435,v1,2,47.40233434287386
R1203TS156_1,TS156,v1,1,47.355578545697085
R1203TS369_2,TS369,v1,2,47.34948269019446
R1203TS417_4,TS417,v1,4,47.319868574605955
R1203TS189_5,TS189,v1,5,46.751525878495755
R1203TS006_2,TS006,v1,2,46.312726783758464
R1203TS028_3,TS028,v1,3,44.82108410673992
R1203TS238_5,TS238,v1,5,43.94499260804032
R1203TS448_1,TS448,v1,1,43.22619922033367
R1203TS286_1,TS286,v1,1,42.969913969371035
R1203TS006_4,TS006,v1,4,42.65840129598067
R1203TS052_2,TS052,v1,2,42.12900133251664
R1203TS183_5,TS183,v1,5,42.03461942474576
R1203TS435_1,TS435,v1,1,41.338335406846475
R1203TS267_1,TS267,v1,1,41.17354395824155
R1203TS167_2,TS167,v1,2,39.144657223052626
R1203TS159_4,TS159,v1,4,38.998558697207784
R1203TS369_5,TS369,v1,5,38.87216838606672
R1203TS400_1,TS400,v1,1,38.80978981132239
R1203TS241_1,TS241,v1,1,38.55936234121894
R1203TS294_1,TS294,v1,1,38.55936234121894
R1203TS304_1,TS304,v1,1,38.55936234121894
R1203TS272_4,TS272,v1,4,38.55913481248937
R1203TS272_1,TS272,v1,1,38.493774950166554
R1203TS006_3,TS006,v1,3,38.48982083386242
R1203TS272_5,TS272,v1,5,38.30056519147839
R1203TS369_3,TS369,v1,3,38.25173560676622
R1203TS304_2,TS304,v1,2,38.12904709921059
R1203TS241_2,TS241,v1,2,38.12904709921059
R1203TS159_2,TS159,v1,2,38.03702659838672
R1203TS241_4,TS241,v1,4,37.83341483493621
R1203TS304_4,TS304,v1,4,37.83341483493621
R1203TS304_5,TS304,v1,5,37.74541068459507
R1203TS241_5,TS241,v1,5,37.74541068459507
R1203TS276_1,TS276,v1,1,37.630320933872696
R1203TS006_1,TS006,v1,1,37.51500739722995
R1203TS369_4,TS369,v1,4,37.01380493994745
R1203TS165_3,TS165,v1,3,36.4044623618321
R1203TS294_4,TS294,v1,4,36.26283658483119
R1203TS238_2,TS238,v1,2,36.15468317526722
R1203TS456_2,TS456,v1,2,35.663852170821556
R1203TS231_5,TS231,v1,5,35.52835002870326
R1203TS238_3,TS238,v1,3,35.52269807731745
R1203TS183_2,TS183,v1,2,35.51447467501579
R1203TS294_3,TS294,v1,3,35.461513835017456
R1203TS286_2,TS286,v1,2,35.456478738535964
R1203TS294_2,TS294,v1,2,35.40162151487378
R1203TS006_5,TS006,v1,5,35.230146536433566
R1203TS238_4,TS238,v1,4,35.214591102715154
R1203TS063_4,TS063,v1,4,34.8661525053816
R1203TS417_5,TS417,v1,5,34.775635009811815
R1203TS338_5,TS338,v1,5,34.77527998560605
R1203TS238_1,TS238,v1,1,34.66954360937204
R1203TS063_3,TS063,v1,3,34.66392673396408
R1203TS286_3,TS286,v1,3,34.64455491256997
R1203TS417_2,TS417,v1,2,34.46492423792859
R1203TS286_4,TS286,v1,4,34.43301606804285
R1203TS481_5,TS481,v1,5,34.082992223426814
R1203TS183_4,TS183,v1,4,34.02319321808322
R1203TS189_1,TS189,v1,1,33.984499029857844
R1203TS189_2,TS189,v1,2,33.9017744576593
R1203TS063_1,TS063,v1,1,33.81242732720778
R1203TS189_4,TS189,v1,4,33.61737501777104
R1203TS481_4,TS481,v1,4,33.366263546390726
R1203TS165_2,TS165,v1,2,33.33914221599022
R1203TS063_5,TS063,v1,5,33.32550571417759
R1203TS052_1,TS052,v1,1,33.26459620480879
R1203TS456_1,TS456,v1,1,33.25745904405794
R1203TS165_1,TS165,v1,1,33.24079442882307
R1203TS481_3,TS481,v1,3,33.17720784909579
R1203TS435_6,TS435,v1,6,33.14006817043683
R1203TS317_4,TS317,v1,4,33.07427373014237
R1203TS286_5,TS286,v1,5,32.82819579688768
R1203TS063_2,TS063,v1,2,32.73790426930012
R1203TS481_1,TS481,v1,1,32.678245507547004
R1203TS267_4,TS267,v1,4,32.623803551520766
R1203TS159_3,TS159,v1,3,32.618036418514514
R1203TS052_5,TS052,v1,5,32.514111174749075
R1203TS231_2,TS231,v1,2,32.486608486472115
R1203TS338_1,TS338,v1,1,32.34054036583852
R1203TS338_4,TS338,v1,4,32.254755721999445
R1203TS189_3,TS189,v1,3,32.15908309811627
R1203TS183_1,TS183,v1,1,32.1544379584001
R1203TS481_2,TS481,v1,2,32.04986751949763
R1203TS448_5,TS448,v1,5,31.986235565719916
R1203TS272_3,TS272,v1,3,31.90433298629186
R1203TS338_2,TS338,v1,2,31.81546700182413
R1203TS267_5,TS267,v1,5,31.8139236356821
R1203TS435_4,TS435,v1,4,31.812081128393764
R1203TS417_1,TS417,v1,1,31.595351602518214
R1203TS338_3,TS338,v1,3,30.972328867166446
R1203TS165_5,TS165,v1,5,30.958925390714832
R1203TS267_3,TS267,v1,3,30.796891048863973
R1203TS267_2,TS267,v1,2,30.763941336793344
R1203TS028_2,TS028,v1,2,30.72140476147763
R1203TS183_3,TS183,v1,3,30.328559503204524
R1203TS159_5,TS159,v1,5,30.098953171326208
R1203TS435_3,TS435,v1,3,29.986090125307385
R1203TS294_5,TS294,v1,5,29.85660222721454
R1203TS317_5,TS317,v1,5,29.798023644744507
R1203TS448_4,TS448,v1,4,29.267849988272427
R1203TS052_3,TS052,v1,3,29.032977218320404
R1203TS367_1,TS367,v1,1,28.386457991726576
R1203TS165_4,TS165,v1,4,28.08142040890653
R1203TS298_1,TS298,v1,1,27.514610177749205
R1203TS423_1,TS423,v1,1,27.514610177749205
R1203TS456_4,TS456,v1,4,27.013722135907038
R1203TS235_3,TS235,v1,3,26.950405872453636
R1203TS462_1,TS462,v1,1,26.622571480626142
R1203TS235_1,TS235,v1,1,26.359769718903596
R1203TS235_4,TS235,v1,4,26.35653834444296
R1203TS456_5,TS456,v1,5,26.32479874262047
R1203TS028_1,TS028,v1,1,26.299991674613203
R1203TS448_2,TS448,v1,2,25.771271152396196
R1203TS231_3,TS231,v1,3,25.75956008255498
R1203TS462_4,TS462,v1,4,25.738559960201304
R1203TS110_1,TS110,v1,1,25.719822805156127
R1203TS358_2,TS358,v1,2,25.69752202096448
R1203TS167_5,TS167,v1,5,25.687786062455622
R1203TS358_3,TS358,v1,3,25.60175969944637
R1203TS167_1,TS167,v1,1,25.557658235915813
R1203TS052_4,TS052,v1,4,25.448052055638364
R1203TS167_4,TS167,v1,4,25.442291702826484
R1203TS462_3,TS462,v1,3,25.229394343402024
R1203TS110_3,TS110,v1,3,25.112117037767703
R1203TS462_5,TS462,v1,5,25.112117037767703
R1203TS317_2,TS317,v1,2,25.065081746983296
R1203TS110_5,TS110,v1,5,24.55551233611269
R1203TS167_3,TS167,v1,3,24.28842286779989
R1203TS272_2,TS272,v1,2,24.067497454196253
R1203TS156_5,TS156,v1,5,24.042963644154973
R1203TS462_2,TS462,v1,2,23.925823377280558
R1203TS110_2,TS110,v1,2,23.925823377280558
R1203TS450_2,TS450,v1,2,23.62705403896776
R1203TS110_4,TS110,v1,4,23.551635517505943
R1203TS448_3,TS448,v1,3,23.342568476482235
R1203TS169_5,TS169,v1,5,23.199106052224305
R1203TS358_4,TS358,v1,4,22.997813244619316
R1203TS156_4,TS156,v1,4,22.82477246660246
R1203TS358_5,TS358,v1,5,22.818469086795837
R1203TS358_1,TS358,v1,1,22.80621121461391
R1203TS403_1,TS403,v1,1,22.460554454728857
R1203TS169_4,TS169,v1,4,22.326644248051316
R1203TS231_4,TS231,v1,4,22.172315276714038
R1203TS317_3,TS317,v1,3,22.08601118601002
R1203TS169_3,TS169,v1,3,21.580193393757412
R1203TS169_2,TS169,v1,2,21.48796164080227
R1203TS261_3,TS261,v1,3,21.371878485979813
R1203TS450_1,TS450,v1,1,21.275143097058862
R1203TS450_3,TS450,v1,3,21.075951362661463
R1203TS208_1,TS208,v1,1,20.637177306302124
R1203TS450_5,TS450,v1,5,20.41513951362759
R1203TS450_4,TS450,v1,4,20.21688940369445
R1203TS028_4,TS028,v1,4,19.80469925558388
R1203TS417_3,TS417,v1,3,19.755978921867335
R1203TS261_1,TS261,v1,1,19.617603253733773
R1203TS169_1,TS169,v1,1,19.525460704604054
R1203TS094_2,TS094,v1,2,18.12917804950609
R1203TS261_4,TS261,v1,4,17.674058562375755
R1203TS261_5,TS261,v1,5,16.768976608761527
R1203TS261_2,TS261,v1,2,16.543244359828034
R1203TS306_1,TS306,v1,1,12.724633984869532
R1203TS094_5,TS094,v1,5,12.658867435599287
R1203TS369_1,TS369,v1,1,12.484943580000586
R1203TS094_3,TS094,v1,3,12.261498341424138
R1203TS456_3,TS456,v1,3,12.17018799259415
R1203TS317_1,TS317,v1,1,8.898218273248494
R1203TS156_2,TS156,v1,2,7.5517614156928605
R1203TS094_1,TS094,v1,1,6.847443279687613
R1203TS094_4,TS094,v1,4,6.470746935630956
R1203TS156_3,TS156,v1,3,5.648773108512826
R1203TS033_5,TS033,v1,5,
R1203TS033_1,TS033,v1,1,
R1203TS033_4,TS033,v1,4,
R1203TS033_2,TS033,v1,2,
R1203TS033_3,TS033,v1,3,
